Gene ID,Expression level
WBGene00001540,0
WBGene00001541,3.551
WBGene00001542,0
WBGene00001543,1.916
WBGene00001544,4.566
WBGene00001545,0
WBGene00001546,6.59
WBGene00001547,3.465
WBGene00001548,0
WBGene00001549,0
WBGene00001550,0
WBGene00001551,3.147
WBGene00001552,0.394
WBGene00001553,21.874
WBGene00001554,2.235
WBGene00001555,10.165
WBGene00001556,0
WBGene00001557,0.199
WBGene00001558,259.019
WBGene00001559,13.492
WBGene00001560,22.396
WBGene00001561,44.757
WBGene00001562,20.416
WBGene00001563,9.57
WBGene00001564,361.774
WBGene00001565,15.528
WBGene00001566,10.176
WBGene00001568,3.91
WBGene00001569,0
WBGene00001570,29.449
WBGene00001571,0
WBGene00001572,3.657
WBGene00001574,27.691
WBGene00001575,1.827
WBGene00001577,17.509
WBGene00001578,0.912
WBGene00001579,8.725
WBGene00001580,15.057
WBGene00001581,5.042
WBGene00001582,39.265
WBGene00001583,2.972
WBGene00001584,20.671
WBGene00001585,5.786
WBGene00001586,4.209
WBGene00001587,2.68
WBGene00001588,0.712
WBGene00001589,2.808
WBGene00001590,13.22
WBGene00001591,111.7
WBGene00001592,58.604
WBGene00001593,1.017
WBGene00001594,1.718
WBGene00001595,1.253
WBGene00001596,9.666
WBGene00001597,1.809
WBGene00001598,20.833
WBGene00001599,4.419
WBGene00001600,1.077
WBGene00001601,0
WBGene00001602,35.809
WBGene00001603,0
WBGene00001604,323.879
WBGene00001605,0
WBGene00001606,1.248
WBGene00001607,0.848
WBGene00001608,0
WBGene00001609,0.536
WBGene00001612,11.095
WBGene00001613,6.842
WBGene00001614,14.179
WBGene00001615,5.407
WBGene00001616,20.196
WBGene00001617,11.515
WBGene00001618,0
WBGene00001619,3.305
WBGene00001620,152.577
WBGene00001621,4.794
WBGene00001622,3.231
WBGene00001623,0.954
WBGene00001624,0.053
WBGene00001625,0.034
WBGene00001626,0
WBGene00001627,3.571
WBGene00001628,22.677
WBGene00001629,7.161
WBGene00001630,12.14
WBGene00001631,48.453
WBGene00001632,12.942
WBGene00001633,174.706
WBGene00001635,17.274
WBGene00001636,11.474
WBGene00001637,13.431
WBGene00001638,9.081
WBGene00001639,4.169
WBGene00001640,0
WBGene00001643,0.085
WBGene00001644,0.091
WBGene00001645,8.812
WBGene00001646,21.387
WBGene00001647,35.506
WBGene00001648,49.651
WBGene00001649,46.117
WBGene00001650,1.774
WBGene00001651,13.35
WBGene00001653,2.045
WBGene00001660,14.674
WBGene00001661,7.224
WBGene00001662,50.983
WBGene00001663,17.287
WBGene00001664,2.86
WBGene00001665,4.358
WBGene00001666,1.699
WBGene00001667,0
WBGene00001668,0.954
WBGene00001669,10.704
WBGene00001670,4.035
WBGene00001671,2.455
WBGene00001672,0.015
WBGene00001673,0
WBGene00001674,22.871
WBGene00001675,1.881
WBGene00001676,3.606
WBGene00001677,0.147
WBGene00001678,0.147
WBGene00001679,70.377
WBGene00001680,17.944
WBGene00001681,14.326
WBGene00001682,178.654
WBGene00001683,7.751
WBGene00001684,689.668
WBGene00001685,630.455
WBGene00001686,2.499
WBGene00001687,0
WBGene00001688,1.149
WBGene00001689,0.302
WBGene00001690,43.003
WBGene00001691,26.353
WBGene00001692,220.005
WBGene00001693,19.73
WBGene00001694,701.361
WBGene00001695,170.133
WBGene00001696,0.044
WBGene00001697,0
WBGene00001698,4.097
WBGene00001699,162.139
WBGene00001700,0.601
WBGene00001701,34.214
WBGene00001702,21.705
WBGene00001703,858.147
WBGene00001704,1.452
WBGene00001705,0.071
WBGene00001706,2.368
WBGene00001707,4.64
WBGene00001708,26.432
WBGene00001709,4.529
WBGene00001710,0
WBGene00001711,4.538
WBGene00001712,12.954
WBGene00001713,117.616
WBGene00001714,856.528
WBGene00001715,0.042
WBGene00001716,169.207
WBGene00001717,13.238
WBGene00001718,1.531
WBGene00001719,108.027
WBGene00001720,0.01
WBGene00001721,1.645
WBGene00001722,0
WBGene00001723,8.312
WBGene00001724,642.437
WBGene00001725,1183.254
WBGene00001726,0.827
WBGene00001727,0.421
WBGene00001728,5.749
WBGene00001729,25.1
WBGene00001730,781.103
WBGene00001731,60.323
WBGene00001732,2.907
WBGene00001733,0.502
WBGene00001734,2.289
WBGene00001735,0.213
WBGene00001736,129.166
WBGene00001737,0
WBGene00001738,0
WBGene00001739,0.115
WBGene00001740,2.94
WBGene00001743,31.413
WBGene00001744,63.066
WBGene00001745,69.661
WBGene00001746,41.93
WBGene00001747,68.735
WBGene00001748,24.005
WBGene00001749,74.324
WBGene00001750,15.885
WBGene00001751,0.404
WBGene00001752,323.095
WBGene00001753,805.2
WBGene00001754,0.116
WBGene00001755,423.571
WBGene00001756,0.023
WBGene00001757,8.785
WBGene00001758,1951.289
WBGene00001759,12.064
WBGene00001760,274.898
WBGene00001761,533.636
WBGene00001762,26.554
WBGene00001763,0.608
WBGene00001764,8.306
WBGene00001765,0
WBGene00001766,0
WBGene00001767,47.56
WBGene00001768,2307.972
WBGene00001769,17.622
WBGene00001770,0
WBGene00001771,0
WBGene00001772,375.677
WBGene00001773,0
WBGene00001774,63.363
WBGene00001775,218.362
WBGene00001776,149.684
WBGene00001777,0.194
WBGene00001778,4.307
WBGene00001779,3.28
WBGene00001780,3.76
WBGene00001781,2.696
WBGene00001782,4.61
WBGene00001783,10.299
WBGene00001784,134.494
WBGene00001785,0
WBGene00001786,2.867
WBGene00001787,22.518
WBGene00001788,15.707
WBGene00001789,21.099
WBGene00001790,453.604
WBGene00001791,10.297
WBGene00001792,1.628
WBGene00001793,34.628
WBGene00001794,189.949
WBGene00001795,12.299
WBGene00001796,3.714
WBGene00001803,3.951
WBGene00001804,0
WBGene00001805,0.289
WBGene00001806,0.576
WBGene00001808,24.693
WBGene00001811,0.014
WBGene00001812,20.82
WBGene00001813,8.244
WBGene00001814,0
WBGene00001815,2.961
WBGene00001816,12.365
WBGene00001817,11.041
WBGene00001819,3.345
WBGene00001820,5.204
WBGene00001821,5.38
WBGene00001823,14.759
WBGene00001824,2.46
WBGene00001827,8.99
WBGene00001828,0
WBGene00001829,0
WBGene00001830,0.238
WBGene00001831,0
WBGene00001832,13.907
WBGene00001833,4.043
WBGene00001834,3.608
WBGene00001835,3.675
WBGene00001836,17.32
WBGene00001837,0.102
WBGene00001838,7.551
WBGene00001839,0
WBGene00001840,55.897
WBGene00001841,1.162
WBGene00001842,18.763
WBGene00001843,850.602
WBGene00001844,2.123
WBGene00001851,92.279
WBGene00001852,8.961
WBGene00001853,67.424
WBGene00001854,31.249
WBGene00001855,9.451
WBGene00001856,7.34
WBGene00001857,0.022
WBGene00001858,12.67
WBGene00001859,0
WBGene00001860,10.932
WBGene00001862,3.986
WBGene00001863,0.338
WBGene00001864,0.014
WBGene00001865,0.852
WBGene00001867,0.156
WBGene00001869,0.027
WBGene00001872,1.562
WBGene00001874,7.979
WBGene00001875,0.226
WBGene00001876,0.585
WBGene00001877,3.136
WBGene00001878,11.182
WBGene00001879,2.779
WBGene00001880,3.306
WBGene00001881,1.41
WBGene00001882,1.309
WBGene00001883,2.103
WBGene00001885,21.044
WBGene00001890,0.262
WBGene00001891,4.687
WBGene00001892,1.592
WBGene00001898,101.903
WBGene00001899,12.034
WBGene00001905,0.564
WBGene00001906,3.596
WBGene00001909,159.554
WBGene00001910,157.747
WBGene00001911,830.793
WBGene00001912,50.938
WBGene00001913,0
WBGene00001914,21.076
WBGene00001915,865.932
WBGene00001916,3.677
WBGene00001919,1.498
WBGene00001920,0
WBGene00001921,0
WBGene00001922,0.805
WBGene00001929,0.077
WBGene00001931,0.436
WBGene00001932,1.578
WBGene00001933,1.539
WBGene00001934,7.247
WBGene00001935,1.853
WBGene00001936,1.464
WBGene00001937,0.032
WBGene00001938,3.044
WBGene00001939,0.764
WBGene00001940,0.061
WBGene00001941,0.343
WBGene00001942,0.964
WBGene00001943,0
WBGene00001944,0.518
WBGene00001945,142.099
WBGene00001946,202
WBGene00001947,0.056
WBGene00001948,1.162
WBGene00001949,0.578
WBGene00001950,0
WBGene00001951,2.267
WBGene00001952,0
WBGene00001953,4.969
WBGene00001954,1.221
WBGene00001955,46.794
WBGene00001956,0.705
WBGene00001957,11.86
WBGene00001958,1.157
WBGene00001959,1.135
WBGene00001960,0.294
WBGene00001961,40.946
WBGene00001962,0
WBGene00001963,0
WBGene00001965,0
WBGene00001966,0
WBGene00001968,0
WBGene00001971,213.478
WBGene00001972,121.596
WBGene00001973,3.312
WBGene00001974,7.569
WBGene00001975,12.329
WBGene00001976,49.739
WBGene00001977,7.903
WBGene00001978,13.405
WBGene00001979,11.651
WBGene00001980,24.272
WBGene00001981,4.261
WBGene00001983,10.684
WBGene00001984,89.24
WBGene00001985,0.155
WBGene00001986,11.857
WBGene00001987,1.302
WBGene00001988,0
WBGene00001989,5.837
WBGene00001990,38.861
WBGene00001991,1.565
WBGene00001992,0.1
WBGene00001993,373.675
WBGene00001994,55.229
WBGene00001995,17.748
WBGene00001996,15.723
WBGene00001997,0.839
WBGene00001998,0.136
WBGene00001999,182.574
WBGene00002000,43.251
WBGene00002001,27.353
WBGene00002002,67.432
WBGene00002003,9.895
WBGene00002004,13.467
WBGene00002005,260.016
WBGene00002007,153.329
WBGene00002008,135.271
WBGene00002010,25.835
WBGene00002011,16.801
WBGene00002012,54.833
WBGene00002013,0.243
WBGene00002015,0
WBGene00002016,611.767
WBGene00002017,562.328
WBGene00002018,714.631
WBGene00002019,4.325
WBGene00002020,4.029
WBGene00002021,10.364
WBGene00002023,427.784
WBGene00002024,63.165
WBGene00002025,68.333
WBGene00002026,335.591
WBGene00002027,11.953
WBGene00002028,6.456
WBGene00002029,1.69
WBGene00002030,0.349
WBGene00002031,1.017
WBGene00002032,0
WBGene00002033,0
WBGene00002034,2.893
WBGene00002035,6.065
WBGene00002036,47.661
WBGene00002037,102.51
WBGene00002038,26.827
WBGene00002039,36.426
WBGene00002040,0.026
WBGene00002041,3.987
WBGene00002042,0.535
WBGene00002043,0.113
WBGene00002044,18.936
WBGene00002045,318.603
WBGene00002046,22.557
WBGene00002047,4.928
WBGene00002048,68.449
WBGene00002050,25.018
WBGene00002051,0.202
WBGene00002052,56.871
WBGene00002053,302.937
WBGene00002054,10.893
WBGene00002055,4.169
WBGene00002056,5.706
WBGene00002057,11.471
WBGene00002058,0.032
WBGene00002059,24.863
WBGene00002060,30.333
WBGene00002061,11.295
WBGene00002062,5.528
WBGene00002063,4.957
WBGene00002064,3.909
WBGene00002065,717.374
WBGene00002066,31.995
WBGene00002067,1.431
WBGene00002068,10.725
WBGene00002069,5.446
WBGene00002070,69.9
WBGene00002071,34.327
WBGene00002072,1.137
WBGene00002073,0
WBGene00002074,33.73
WBGene00002075,7.134
WBGene00002076,7.781
WBGene00002077,10.279
WBGene00002078,25.72
WBGene00002079,5.902
WBGene00002080,14.789
WBGene00002081,8.889
WBGene00002083,132.086
WBGene00002084,10.168
WBGene00002085,5.327
WBGene00002086,13.62
WBGene00002087,38.626
WBGene00002088,27.114
WBGene00002089,33.587
WBGene00002090,0
WBGene00002091,0
WBGene00002092,22.129
WBGene00002093,0.584
WBGene00002094,162.922
WBGene00002095,0
WBGene00002096,1.156
WBGene00002097,19.194
WBGene00002098,5.652
WBGene00002099,33.526
WBGene00002100,50.957
WBGene00002101,16.119
WBGene00002102,0
WBGene00002103,23.985
WBGene00002104,3.196
WBGene00002105,3.253
WBGene00002106,0
WBGene00002107,22.832
WBGene00002108,9.894
WBGene00002109,33.748
WBGene00002110,2.053
WBGene00002111,34.032
WBGene00002112,8.577
WBGene00002113,48.548
WBGene00002114,0
WBGene00002115,2.362
WBGene00002116,415.676
WBGene00002117,0
WBGene00002118,0.022
WBGene00002119,0
WBGene00002120,0.809
WBGene00002123,9.664
WBGene00002124,0
WBGene00002125,0
WBGene00002127,36.654
WBGene00002128,0
WBGene00002129,12.633
WBGene00002130,10.625
WBGene00002131,4.357
WBGene00002132,4.14
WBGene00002133,0.918
WBGene00002134,115.059
WBGene00002135,82.241
WBGene00002136,0
WBGene00002137,0
WBGene00002138,0
WBGene00002139,0
WBGene00002140,1.103
WBGene00002141,0
WBGene00002142,3.002
WBGene00002143,0
WBGene00002144,0
WBGene00002146,4.867
WBGene00002147,13.104
WBGene00002148,6.777
WBGene00002149,0.803
WBGene00002150,0.385
WBGene00002151,0.92
WBGene00002152,47.345
WBGene00002153,8.816
WBGene00002162,353.147
WBGene00002163,11.488
WBGene00002169,3.233
WBGene00002173,18.944
WBGene00002174,1.322
WBGene00002175,11.414
WBGene00002176,17.563
WBGene00002177,13.07
WBGene00002178,27.726
WBGene00002179,20.001
WBGene00002180,3.345
WBGene00002181,0.034
WBGene00002182,8.012
WBGene00002183,89.686
WBGene00002184,0.878
WBGene00002185,14.523
WBGene00002186,0.427
WBGene00002187,24.273
WBGene00002188,0
WBGene00002189,115.076
WBGene00002190,86.055
WBGene00002191,86.414
WBGene00002192,15.466
WBGene00002193,0.133
WBGene00002194,0
WBGene00002195,0.022
WBGene00002196,77.731
WBGene00002198,9.964
WBGene00002199,104.143
WBGene00002200,23.514
WBGene00002201,12.369
WBGene00002202,113.624
WBGene00002203,43.194
WBGene00002204,0
WBGene00002205,0.926
WBGene00002206,0
WBGene00002207,6.09
WBGene00002208,0
WBGene00002210,44.944
WBGene00002211,14.173
WBGene00002212,0.019
WBGene00002213,0.368
WBGene00002214,4.318
WBGene00002215,72.53
WBGene00002216,22.843
WBGene00002217,22.152
WBGene00002218,0
WBGene00002219,26.002
WBGene00002220,20.184
WBGene00002221,0
WBGene00002222,4.051
WBGene00002223,127.858
WBGene00002224,0.203
WBGene00002225,2.313
WBGene00002226,1.953
WBGene00002227,1.296
WBGene00002228,0
WBGene00002229,15.111
WBGene00002230,7.746
WBGene00002231,4.401
WBGene00002232,17.342
WBGene00002233,0.032
WBGene00002234,0
WBGene00002235,0.316
WBGene00002238,27.037
WBGene00002239,8.237
WBGene00002240,13.969
WBGene00002241,7.93
WBGene00002242,8.811
WBGene00002243,4.708
WBGene00002244,12.059
WBGene00002245,10.9
WBGene00002246,0
WBGene00002247,2.692
WBGene00002248,4.37
WBGene00002249,52.192
WBGene00002250,118.17
WBGene00002251,11.048
WBGene00002252,1.724
WBGene00002253,1359.64
WBGene00002254,97.962
WBGene00002255,12.415
WBGene00002256,24.782
WBGene00002257,49.323
WBGene00002258,669.315
WBGene00002259,202.106
WBGene00002260,5.134
WBGene00002261,29.238
WBGene00002262,239.186
WBGene00002263,124.297
WBGene00002264,449.852
WBGene00002265,445.849
WBGene00002266,125.469
WBGene00002267,869.79
WBGene00002268,26.808
WBGene00002269,39.035
WBGene00002270,0.229
WBGene00002271,194.956
WBGene00002272,58.691
WBGene00002273,48.216
WBGene00002274,1.322
WBGene00002275,0.63
WBGene00002276,0
WBGene00002278,4.26
WBGene00002280,10.711
WBGene00002282,129.181
WBGene00002295,42.659
WBGene00002297,0
WBGene00002299,0.65
WBGene00002324,6.833
WBGene00002335,53.502
WBGene00002344,230.446
WBGene00002348,0
WBGene00002363,36.746
WBGene00002368,2.667
WBGene00002393,153.252
WBGene00002497,5.983
WBGene00002583,12.267
WBGene00002601,4.08
WBGene00002632,7.066
WBGene00002637,29.553
WBGene00002694,7.332
WBGene00002696,26.913
WBGene00002717,18.012
WBGene00002783,48.331
WBGene00002804,10.247
WBGene00002827,20.762
WBGene00002845,19.355
WBGene00002850,10.613
WBGene00002855,31.003
WBGene00002879,203.785
WBGene00002881,0.809
WBGene00002889,8.064
WBGene00002891,64.618
WBGene00002915,91.271
WBGene00002957,18.746
WBGene00002974,0.149
WBGene00002975,0.086
WBGene00002976,2.458
WBGene00002977,0
WBGene00002978,504.841
WBGene00002979,37.884
WBGene00002980,521.401
WBGene00002981,78.334
WBGene00002982,13.168
WBGene00002983,1.854
WBGene00002985,10.696
WBGene00002986,2.181
WBGene00002987,15.802
WBGene00002988,3.131
WBGene00002989,24.342
WBGene00002990,11.338
WBGene00002991,8.515
WBGene00002992,0
WBGene00002994,19.06
WBGene00002996,3.085
WBGene00002997,4.908
WBGene00002998,0.981
WBGene00002999,25.699
WBGene00003000,24.808
WBGene00003001,0.092
WBGene00003002,18.718
WBGene00003003,2.705
WBGene00003006,1.409
WBGene00003007,5.113
WBGene00003008,0.104
WBGene00003009,9.34
WBGene00003010,19.62
WBGene00003011,10.6
WBGene00003012,57.138
WBGene00003014,3.25
WBGene00003015,15.058
WBGene00003017,33.458
WBGene00003018,2.508
WBGene00003019,79.067
WBGene00003020,9.504
WBGene00003021,5.729
WBGene00003022,5.258
WBGene00003024,18.66
WBGene00003025,31.812
WBGene00003026,0.629
WBGene00003029,30.045
WBGene00003030,7.32
WBGene00003031,7.176
WBGene00003033,1.507
WBGene00003034,21.383
WBGene00003035,0.464
WBGene00003036,7.057
WBGene00003037,0.817
WBGene00003038,1.984
WBGene00003040,26.274
WBGene00003041,13.373
WBGene00003043,3.872
WBGene00003044,54.245
WBGene00003045,27.888
WBGene00003046,5.212
WBGene00003047,47.502
WBGene00003048,67.421
WBGene00003052,56.906
WBGene00003053,18.238
WBGene00003055,101.804
WBGene00003056,4.103
WBGene00003057,987.721
WBGene00003058,0
WBGene00003059,13.698
WBGene00003060,6.991
WBGene00003061,178.163
WBGene00003062,5.357
WBGene00003063,12.019
WBGene00003064,40.353
WBGene00003065,125.162
WBGene00003066,26.041
WBGene00003067,1.262
WBGene00003068,18.018
WBGene00003071,126.071
WBGene00003072,24.741
WBGene00003073,34.259
WBGene00003074,4.465
WBGene00003075,6.358
WBGene00003076,18.504
WBGene00003077,31.917
WBGene00003078,11.768
WBGene00003079,58.322
WBGene00003080,25.057
WBGene00003081,22.028
WBGene00003082,27.09
WBGene00003083,2.405
WBGene00003084,25.75
WBGene00003085,31.608
WBGene00003086,18.912
WBGene00003087,12.642
WBGene00003089,28.635
WBGene00003090,8.894
WBGene00003091,31.989
WBGene00003092,0
WBGene00003093,9.075
WBGene00003094,0
WBGene00003095,0
WBGene00003096,6.824
WBGene00003097,13.593
WBGene00003098,0
WBGene00003099,0
WBGene00003100,11.189
WBGene00003102,6.772
WBGene00003104,150.774
WBGene00003106,13.128
WBGene00003107,22.68
WBGene00003111,26.53
WBGene00003112,77.072
WBGene00003114,0.074
WBGene00003119,5.609
WBGene00003123,52.849
WBGene00003124,65.167
WBGene00003129,13.203
WBGene00003130,32.424
WBGene00003132,14.871
WBGene00003133,7.043
WBGene00003134,11.839
WBGene00003136,3.334
WBGene00003142,3.402
WBGene00003143,11.142
WBGene00003144,12.707
WBGene00003148,85.781
WBGene00003149,7.605
WBGene00003150,47.754
WBGene00003151,21.938
WBGene00003153,50.39
WBGene00003154,0
WBGene00003155,0.05
WBGene00003156,0
WBGene00003157,2.863
WBGene00003158,0.541
WBGene00003159,7.838
WBGene00003160,19.7
WBGene00003161,0
WBGene00003162,222.683
WBGene00003163,307.353
WBGene00003164,2.549
WBGene00003165,39.194
WBGene00003166,13.566
WBGene00003167,3.152
WBGene00003168,1.258
WBGene00003169,6.958
WBGene00003170,1.142
WBGene00003171,50.703
WBGene00003172,24.57
WBGene00003173,15.374
WBGene00003174,9.353
WBGene00003175,328.029
WBGene00003176,0.849
WBGene00003177,13.485
WBGene00003178,137.819
WBGene00003179,8.868
WBGene00003180,0
WBGene00003181,1.666
WBGene00003182,7.659
WBGene00003183,12.635
WBGene00003184,0
WBGene00003185,21.934
WBGene00003186,10.153
WBGene00003196,14.919
WBGene00003209,24.907
WBGene00003210,0.154
WBGene00003214,132.421
WBGene00003216,0.312
WBGene00003218,24.268
WBGene00003219,0.055
WBGene00003220,1.95
WBGene00003221,12.593
WBGene00003222,0.037
WBGene00003224,2.905
WBGene00003225,235.826
WBGene00003228,5.538
WBGene00003229,7.293
WBGene00003230,0.26
WBGene00003231,2.591
WBGene00003232,1.368
WBGene00003233,0
WBGene00003234,35.189
WBGene00003235,306.3
WBGene00003236,14.871
