Gene,ADL,AFD,AIN,AIY,ASEL,ASER
WBGene00016460,0.504244598,0.661861388,2.191471352,0.255167887,0.561355379,0.60889283
WBGene00016461,0.647176869,4.412009778,0.226725948,1.14803077,3.174250801,1.256591848
WBGene00016462,0.539165551,0.341195902,0.688228117,1.459692938,1.018546389,0.543071542
WBGene00016463,1.129532301,3.172993296,0.881893498,1.847288568,1.933108484,2.152145919
WBGene00016464,0.053586728,16.44978034,0.094209472,0.102893829,0.089231126,0.057400854
WBGene00016465,0.017662076,32.1554625,0.009306196,0,0.005595001,0.077139436
WBGene00016466,0.000851196,25.19371094,0.008908308,0.002547292,1.549753038,12.92729626
WBGene00016467,0.050035069,0.023372104,0.057042169,0,0.00889894,0.044448485
WBGene00016468,0.258499506,3.156640324,0.40136282,0.501269148,0.551329825,0.481593429
WBGene00016469,0.481211222,1.09564376,0.710869943,0.475285331,1.258402888,1.857930968
WBGene00016470,0.980371677,0,0.41500295,0,0,0
WBGene00016471,12.97616375,0,0.071493951,0,0.062328188,0
WBGene00016472,20.95042918,0,0,0,0,2.524698666
WBGene00016473,2.500314598,0,0,0,0,0
WBGene00016474,6.875096589,0.33261772,1.013018685,0.359250743,0.523470758,0.510934492
WBGene00016475,0.004479323,0,0.003710674,0,0.004985649,0.007636893
WBGene00016476,0.146281826,0,0,0,0.129061897,0
WBGene00016477,0.025170101,0,0,0,0.113286661,0.187123315
WBGene00016478,0.322249461,0.359143325,0.120745119,0,0.206737745,2.523931899
WBGene00016480,12.53809857,0,5.900576323,0,0,0
WBGene00016481,1.682764951,0.261136766,1.132955231,0.414147796,0.70700433,1.517861399
WBGene00016483,2.465989499,0.238493648,1.521845899,0.3782373,0.761127039,1.795447911
WBGene00016484,2.470135386,0,1.743843102,0.485976691,0.976535462,0
WBGene00016485,0.567741347,0.600849309,1.722216277,0.293540822,0.171275616,0
WBGene00016486,0.278027767,0.34121083,1.025588418,1.30878491,0.398088646,0.342155092
WBGene00016487,0,0.328455517,0,0,0,0
WBGene00016488,0.209120392,0.115036139,0.019986438,0.042418355,0.572252687,0.460604424
WBGene00016489,0.608529851,2.260908762,0.563725651,1.536427228,1.37462291,0.918133046
WBGene00016490,0.909044104,0.894071606,0.166265739,0.244028646,0.099255281,1.238631638
WBGene00016491,0.465073256,0.243094338,0.493366964,1.202730153,1.318124489,0.566437327
WBGene00016492,0.905571393,0.367049701,0.503268853,0.540077343,0.145857001,1.005955577
WBGene00016493,0.641135499,0.888174908,1.20386427,1.877228683,1.956498879,1.187024186
WBGene00016494,0.60112833,0.658534235,0.677789003,0.266026801,0.685610221,0.562653185
WBGene00016495,0.290535236,0.872096754,1.425441859,4.130246802,1.278260289,0.631784487
WBGene00016496,0.515859362,1.223949691,1.180911947,1.300949228,0.568582543,1.180726758
WBGene00016497,0.361213529,0,1.584067096,0,0,0.745306576
WBGene00016499,1.118164157,0.842099546,1.003636638,1.193682132,0.514041148,0.671711533
WBGene00016500,0.987987716,3.258023114,1.508617898,1.785724043,1.497096416,1.864789086
WBGene00016501,0.785864961,1.130311008,1.248118358,0.258994305,0.125498179,0.121848979
WBGene00016502,0.302052811,2.264955505,0.909756264,0,0.370224793,0
WBGene00016503,0.402851073,10.09957791,9.773433692,0.861302662,0.00612693,0.161207101
WBGene00016504,0.148879869,0.146256784,0.524323744,0.195024167,0.219819072,0.166899339
WBGene00016505,0.391037503,3.584067703,0.59449047,1.370520832,3.095689426,0.361038847
WBGene00016506,3.658620355,5.00711839,0.047720062,0.214526611,1.764501279,2.740564816
WBGene00016507,1.506482051,3.847257941,0.420271319,1.25407256,1.202734466,1.314017407
WBGene00016508,1.659457246,0.446712164,0.502631737,0.826810892,0.768970551,0.792778515
WBGene00016509,1.079742324,0.667192967,1.085795798,0.346842164,1.640645465,0.761569818
WBGene00016511,2.432967307,1.972410351,0.989996289,0.662858398,2.951090945,1.646098247
WBGene00016512,0.438674829,0.499460032,3.190241964,0.836645204,2.088450219,0.313987525
WBGene00016513,0.130488672,2.90302483,1.095455252,0.264762633,0.228243911,0.999296991
WBGene00016514,5.042652857,0,0.229601985,0.007440153,13.04141119,5.116454715
WBGene00016516,0.735893009,0.426958712,0.427870453,1.350728036,1.016499373,0.898884492
WBGene00016517,0.158803804,4.087877435,0.127132116,0,0.635181242,0.371502638
WBGene00016518,0.023581942,0.527774662,0.026140875,0,7.121803374,0.516198743
WBGene00016519,32.01557876,0.488381304,0.074153702,0.069356465,0,0
WBGene00016520,1.355448365,0.317273126,0.381313632,0.380964188,0,0.739327038
WBGene00016521,0.894969715,0.934101307,0.929865323,0,0,0
WBGene00016522,0.541149267,0.774857574,0.856617344,0,0.334610816,0.249998595
WBGene00016523,0.177422901,0.253501897,0.275723523,1.140081329,0.362581497,0.226272933
WBGene00016524,1.697310262,0.239210922,1.425285931,0.462194171,1.291553583,1.010372132
WBGene00016525,0,0,0.576577209,0,0,0
WBGene00016526,0.460537653,0,0,0,0.686668923,0
WBGene00016527,0.885767389,0,1.009429473,2.96209579,1.120934447,0
WBGene00016528,20.03231281,0,0,0,0,0
WBGene00016529,0.632571959,13.46445562,1.230614934,10.9916819,0,0
WBGene00016530,29.04554676,0.072883986,0.039197308,0.005499725,0.009394216,0.114555123
WBGene00016531,26.44227902,1.618645493,0.105286676,0.329299311,0.119874883,0.097329887
WBGene00016532,0.573305205,10.26046168,0.008575586,0.005069286,0.101591335,10.9321737
WBGene00016533,0.094667204,9.224761489,0.059127556,0.697579284,1.790150872,2.401268485
WBGene00016534,0.725259464,0.808633245,0.426128953,1.447699172,0.623098503,0.395357754
WBGene00016535,0.296663119,0.571654953,0.31930077,2.027089299,0.394469606,10.30675402
WBGene00016537,0,7.262538792,3.01368372,0,0,0
WBGene00016538,0.093473751,0.072976421,0.177296368,0.118040244,0.919607159,0.244895537
WBGene00016539,1.386636426,0.639992297,0.156624623,0.689628792,0.0646933,0.22855542
WBGene00016540,0.875264653,0.903194615,0.579402507,3.805101397,0.902562508,0.372903249
WBGene00016541,0.330853672,0.319089553,0.881640677,2.215697512,0.69358557,0.321515986
WBGene00016542,1.099133661,0.386216304,0.444332543,0.910612419,0.465285277,0.292880072
WBGene00016543,0,0,0,0,0,0
WBGene00016544,0.845642009,0.780588959,0.540309234,2.588594509,0.488429903,0.797846404
WBGene00016545,0,0,2.194355624,0,0,1.77008997
WBGene00016546,0.224924479,1.752672217,0.59451807,0,0.199070564,0.285394217
WBGene00016547,0.903650762,0,0.531596282,1.57530157,0,0
WBGene00016549,0,0,0,0,0.524157641,0
WBGene00016550,0,0,0.612445054,0,0,0
WBGene00016551,0.660699075,1.028655052,0.364861289,0,3.126325018,0.393730517
WBGene00016555,1.093063558,0.98894934,1.143679361,1.171474691,1.052465734,1.557303154
WBGene00016556,1.286319661,0,0.652180095,0,0.864299357,0
WBGene00016557,0,5.103250349,0,0,0,0
WBGene00016558,0.217992888,1.03469405,0.205782416,3.420997021,0.499160055,0.513874048
WBGene00016559,0.871874957,0.609105454,1.859911699,0.419891,0.056976736,1.278785153
WBGene00016561,0.845560632,1.178191264,1.369222828,0.084199029,0.411639143,0.295532524
WBGene00016562,0.223751203,0.084436046,1.874556167,2.798621577,0.070881929,0.714228898
WBGene00016564,0.599029534,0.197085412,0.514994683,0.361804403,0.252581518,1.465146528
WBGene00016565,1.227203382,0.743706673,0.75106855,0.873521808,1.148083022,0.305049306
WBGene00016566,0.247744926,1.357547989,2.459239774,0.382101552,0.074111035,0.096710541
WBGene00016567,0.631404537,1.14419401,3.031676796,2.907734352,0.437503024,2.330346495
WBGene00016568,0.243131058,0.076187109,0.207312532,1.474913056,0.270265938,0.450999402
WBGene00016570,3.846081209,0.041476033,0.022310372,3.443931281,1.871147048,5.030889211
WBGene00016573,1.078629494,0.904147023,0.9974664,1.330149792,2.234531372,0.181819982
WBGene00016574,0.518382323,0.672484447,1.892030825,3.749409864,0.779167563,0.255969521
WBGene00016575,0.658006309,1.260044665,0.399746399,2.262323514,0.393806103,0.271393294
WBGene00016576,0.510744368,1.977143444,1.286065151,0.244646692,0.741723866,0.634816174
WBGene00016577,1.070168073,1.351817024,2.35450958,1.128156225,0,1.830459702
WBGene00016578,0.464957919,2.239281679,1.127239941,0.491120247,0.959820854,0.573757475
WBGene00016579,0.062198013,0.056248269,12.95073513,2.611927935,0.069277196,1.118646855
WBGene00016580,0.109616264,0.250797784,7.386627186,14.65859946,0.649902745,0.757326137
WBGene00016581,0.817426335,0.60832874,0.981633775,1.014417829,0.446546172,1.219333127
WBGene00016582,0.823174398,0.723494184,0.451594075,4.586829459,0.121477642,0.128791815
WBGene00016583,2.117811124,0.10129435,0.517189784,0.425573021,0.166169184,0.160190543
WBGene00016585,12.85634361,0.66623613,0.14668226,0.279320403,0.115079463,0.153291979
WBGene00016586,0.682946045,0.928793883,0.670305704,2.067296036,0.630024842,0.644716045
WBGene00016587,1.184958626,0.577574806,0.59989069,1.002515888,0.393997632,0.647365224
WBGene00016588,1.600755189,0.839384087,4.216843701,0.499330907,0.177503981,0.159444423
WBGene00016589,0.678808692,1.408685661,0.700346507,0.693267963,2.009692232,2.298143471
WBGene00016590,1.373576652,0.123181036,0.151054617,0.207042158,1.078908047,1.339095812
WBGene00016591,0.372167477,0.337031657,0.306432021,0.263067272,0.511964258,0.862773705
WBGene00016592,1.939871469,0.062578207,1.59517415,2.082050336,0.280444742,0.949600779
WBGene00016594,0.041946861,0.314202203,0.127448822,0.459469692,0.330343311,0.292721993
WBGene00016595,0.579611855,0.38272461,0.255677341,1.792307282,0.249164774,0.326499112
WBGene00016596,0.298553107,0.215244328,0.251469688,1.334003865,0.192840774,0.279362392
WBGene00016597,0,0,0,0,0,0
WBGene00016598,0.160680493,0.183947724,0.241042086,1.115057639,0.263376213,0.782105985
WBGene00016599,8.197617682,1.678689918,0.214807622,0.318692347,0.154042256,0.166442158
WBGene00016600,0.006785436,0.004125756,0.00647317,0.003034303,0.02265613,0.009487224
WBGene00016601,1.194212032,0.674518882,0.412623803,0.286696603,0.901402808,0.82660044
WBGene00016602,0.378129573,0.411975258,0.20897082,2.168415719,0.054534059,0.066039278
WBGene00016603,0.406673591,0.724626448,1.254313081,0.856935351,0.689706306,0.600753068
WBGene00016605,0.731938721,0.529943597,0.900301555,0.406825085,2.271013432,0.474216281
WBGene00016606,0.319079548,0.521892872,0.691384036,0.966343912,0.423497208,0.107983144
WBGene00016607,0.476213846,1.067304698,3.518495415,0.254055589,0.239696474,0.545893214
WBGene00016608,1.602955057,0.549378514,1.062682819,0.680258534,1.003096822,0.764196833
WBGene00016609,1.039713982,0.023887096,1.261686158,1.497979659,0.866700035,0.303704825
WBGene00016610,0.263259962,0.74484915,1.160089028,1.381481932,0.587495991,0.192488939
WBGene00016611,1.922570603,2.444252779,0.374766058,0.289496365,0.096808588,0.303947365
WBGene00016612,9.638306,0.464342631,0.61228798,1.76308425,0.788769944,0.296562298
WBGene00016613,0.145248464,0.025811308,0.032813106,0.058736005,0.134183221,0.012923345
WBGene00016614,0.3562456,0.46701538,1.534928,0.999711009,0.759142705,0.646107861
WBGene00016616,0.283031882,0.169293679,0.60684247,0.771888727,0.168588432,0.48965566
WBGene00016617,0.391818546,0.217416364,0.72341154,0.172524655,0.852737624,0.19100162
WBGene00016619,3.176238824,0.022231216,0.045756529,0,0.032527861,0.435197723
WBGene00016620,0.95925601,0.306677213,0.6912667,2.569648256,0.337395408,0.515744504
WBGene00016621,0.616019364,2.350573904,0.666163582,3.041475294,1.048820076,1.516924966
WBGene00016622,0.775534287,1.511424077,0.898105994,1.503366995,1.137349324,0.558310342
WBGene00016623,0.686124943,0.746056982,1.951641388,0.725756292,0.853536597,0.496042937
WBGene00016624,1.072448755,0.81273764,0.559429313,1.437778259,2.068307465,0.424425284
WBGene00016625,0.430525707,0.128793661,0.224362735,0.213306688,0.190026245,0.246748972
WBGene00016626,2.487960063,0.004125337,0.008939797,0.250704546,1.681112716,0.6555602
WBGene00016627,0.227464455,0.790737553,0.308296363,1.08954368,0.09968205,0
WBGene00016628,0.106836942,0.095347039,0.080927685,0.379226003,0.019821187,0.121448791
WBGene00016629,1.538575253,1.008271246,0.324070508,0.128954288,1.002306853,1.264564467
WBGene00016630,0.677728867,0.306567304,0.346670766,1.591230195,1.139922811,1.635651419
WBGene00016631,0.678788125,0.335551701,1.686356396,0.493797839,0.440111974,2.791810383
WBGene00016632,0.266378358,0.276424488,0.25899936,0.648819974,3.536370644,8.128568904
WBGene00016633,2.846047648,0.273536033,0.028532599,0,1.771513404,1.768656519
WBGene00016634,0.008252189,0.01240869,0.003830853,0.006089946,0.065100955,0.111486844
WBGene00016635,0.908696777,0.853326685,0.852535575,0.690198831,2.139173831,2.322541619
WBGene00016636,0.319845319,0.52405969,0.32600222,2.81375426,0.441308562,0.31887467
WBGene00016637,0.450026875,0.148226718,0.395624592,0.598450067,0.440850964,0
WBGene00016638,1.949051544,0.350960805,0.24595384,0.914611601,0.310988739,0.212569981
WBGene00016639,1.487096095,0.063511451,0.523498444,1.505566017,0.322859876,1.427637344
WBGene00016641,14.26702495,0.105495277,0.185836894,0.33536948,0.215414529,0.288771339
WBGene00016642,2.044377577,0.47255971,2.16188492,1.932369371,0.0640839,0.433709771
WBGene00016643,1.685083566,1.149487266,2.229193046,1.148896911,0.643098649,0.787428914
WBGene00016644,0.977544692,0.840896565,0.589986478,1.99416566,1.346048297,1.03621226
WBGene00016645,0.41633799,0.290307137,0.251413039,0.561967654,0.510667648,0.355987085
WBGene00016650,0.848578038,1.238995597,0.465281519,0.439774207,0.708238822,1.727800813
WBGene00016652,0.309046361,3.00440948,1.036502496,1.387596115,0.087684535,0.242812046
WBGene00016653,1.017038558,0.236772744,1.57163366,0.75663003,0.920672317,0.266484096
WBGene00016654,0.568687413,0.086346203,1.02100771,0.240982564,1.987641859,0.758655155
WBGene00016655,0.655992075,1.748597539,1.096497626,0.741609957,1.012562644,0.429067668
WBGene00016657,0.823552676,3.086603283,0.682092468,0.658961052,1.008955083,1.00884313
WBGene00016658,0.067629643,0.114900849,0.071624608,16.0662151,0.157022598,0.081328683
WBGene00016659,0.289564812,0.174947312,0.240835052,1.031257186,0.748134141,1.230390697
WBGene00016660,0.244211675,0,0,0,0,0
WBGene00016661,1.190196458,0.438355466,0.549091773,0.215262534,3.992800531,4.446329144
WBGene00016662,0.648507129,0.399792632,0.425927608,7.071230234,0.212308679,0.275254229
WBGene00016663,0.042389671,3.51481022,0.029319631,0.015429258,0.113766902,2.426786681
WBGene00016664,1.083273419,0.434161757,1.030880279,0.954173697,1.170925583,1.328622867
WBGene00016665,0.630274236,0,0.686513486,0,0,0
WBGene00016666,0.95725408,0,0,1.865819974,0,0
WBGene00016667,2.164824563,0.389704172,0.481990255,0.236691376,0.439651925,0.892331706
WBGene00016668,0,19.16738155,0,0,0,0
WBGene00016669,0.641793991,0.922055495,0.585067596,0,0,0
WBGene00016670,0.788610834,1.906896727,1.087657729,0.760783601,0,1.369636743
WBGene00016671,0.877234659,0.442819498,0.883443435,0.473237578,0.714723962,1.289312001
WBGene00016673,0,8.592021585,0,0,0,0
WBGene00016674,1.332163997,0.751628763,0.250013595,0.382967596,0.189032773,1.570613753
WBGene00016675,0.598274048,0.45442338,0.568810456,7.719834897,1.372237396,0.228923902
WBGene00016676,0.317243897,0.727388483,0.179515046,3.762792182,3.15477014,1.046216502
WBGene00016677,0.124460832,0.076174469,0.242577425,0.356499112,0.077799723,4.368786704
WBGene00016678,1.416266276,0.357646195,0.71630442,0.864390344,0.494366931,1.0013067
WBGene00016679,0.031733083,0.015208221,0.132424039,0.014207527,0.026729023,0.134322686
WBGene00016680,0.464956789,0.449365133,0.477393627,1.329131092,1.430402308,0.675005701
WBGene00016681,0,3.943950523,0,0,0,0
WBGene00016682,0.046713206,0.004628267,0.044627844,0.102380167,0.383553714,0.287304996
WBGene00016683,1.36550229,0.497447419,0.761067986,1.023557603,1.155533388,0.807821122
WBGene00016684,0.01406967,0.012483058,0.006492051,0.01165631,0.097610358,0.323512208
WBGene00016685,0,0,0,0,0,0
WBGene00016686,0.191502741,0.424811977,0.619271315,0,0,0.679376605
WBGene00016688,0.114252082,0,0,0,0,0
WBGene00016689,0,0,0,0,0,0
WBGene00016690,0,0,0,9.819545169,0,0
WBGene00016692,0,0,0,0,0,0
WBGene00016693,2.962166889,4.965511647,1.701475633,0,1.361662476,0
WBGene00016694,0,0,0,0,0,0
WBGene00016695,0.160040937,0,0.195121152,21.24070758,0,0
WBGene00016696,2.703176981,0,0,33.30197697,0,0
WBGene00016697,1.345690091,0,0.280609557,0.780144608,3.641539982,0.173954849
WBGene00016698,0.546396892,0.625520668,0.497683837,2.218862097,0.531644257,0.359536412
WBGene00016699,0.006251945,0.021468587,1.254043306,0,0.042396772,0.009655828
WBGene00016700,0.5981658,0.845437073,0.755962382,2.10961704,0.711429393,0.978596138
WBGene00016701,0.462451887,0.230375095,1.382779725,0.211098009,3.279463381,0.154664756
WBGene00016702,0.374969269,0.448610623,0.321180852,0.550535359,0.356879447,0.385509444
WBGene00016703,0.069479451,2.196426236,0.002164992,0.00933747,6.592192091,9.815720328
WBGene00016704,0.050025567,0.36695689,0.109998004,4.038884252,4.966538653,9.755508216
WBGene00016705,0.49598843,0.919896581,0.253605474,4.433054863,3.024107429,3.666466084
WBGene00016706,1.884598404,1.793391116,0.982674874,0.331742682,2.483580839,3.942140576
WBGene00016707,0.659046935,0.490741509,0.550116384,0.793680391,0.912689041,8.383727662
WBGene00016708,0,0,1.240271107,0,0,2.546023856
WBGene00016709,1.388125775,2.953270369,0,0,0,0
WBGene00016710,2.389332091,0.187386839,1.271406026,0.170027544,0.227730768,0.300213365
WBGene00016711,0.078613779,4.684191748,0.005730284,0.003473891,6.788093464,2.609603183
WBGene00016712,0,0,0.851144505,1.700159743,0.992011609,0
WBGene00016713,0,0.99428731,0.564555251,6.26310079,0,0
WBGene00016714,0.245747884,0.344975156,0.179963489,0,0.146939907,0.189099589
WBGene00016716,0.67826446,0.530362678,0.563848596,1.580009158,0.528524301,0.543964878
WBGene00016717,0.779637413,0.861486558,0.766177447,1.089143969,0.288522994,0.781198927
